"practice_id","practice_name","phone","street","city","state","zip_code","website","location_count","source","source_url","call_attempted","call_scenario","call_completed","call_datetime","working_hours_entrypoint","after_hours_entrypoint","working_hours_scheduler_endpoint","after_hours_scheduler_endpoint","confidence"
"1366416125","TEXAS ORTHOPEDICS SURGERY CENTER, LLC","5124391043","4700 SETON CENTER PARKWAY #100","AUSTIN","TX","78759","http://www.texasorthopedicssurgerycenter.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1366416125","","","","","","","","",""
"1083689749","GAINESVILLE FL ORTHOPAEDIC ASC LLC","3523672310","4600 W NEWBERRY RD","GAINESVILLE","FL","32607","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1083689749","","","","","","","","",""
"1124609425","ORTHOPEDIC & SPORTS MEDICINE CENTER","8165691802","6301 N LUCERNE AVE","KANSAS CITY","MO","64151","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124609425","","","","","","","","",""
"1346215043","JAMES C. SEYMORE, MD PA","3526225218","40 SW 12TH ST B-101","OCALA","FL","34474","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346215043","","","","","","","","",""
"1487629101","ALABAMA SPORTS MEDICINE AND ORTHO CENTER","2059393000","806 ST VINCENTS DRIVE SUITE 415","BHAM","AZ","35205","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1487629101","","","","","","","","",""
"1497720155","OMAHA ORTHOPEDIC CLINIC & SPORTS MEDICINE PC","4026910500","11704 W CENTER RD STE 200","OMAHA","NE","68144","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497720155","","","","","","","","",""
"1063487577","SPORTS MEDICINE ASSOCIATES P.C.","6177392003","830 BOYLSTON ST SUITE 205","BROOKLINE","MA","2467","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063487577","","","","","","","","",""
"1760457204","ORTHOPAEDIC SURGERY CENTER OF ILLINOIS, LLC","2178620500","3136 OLD JACKSONVILLE RD SUITE 250","SPRINGFIELD","IL","62704","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1760457204","","","","","","","","",""
"1518932094","TRI-STATE ORTHOPEDIC INSTITUTE, P.C.","9287581175","2000 HIGHWAY 95 SUITE 200","BULLHEAD CITY","AZ","86442","https://drrobertlock.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1518932094","","","","","","","","",""
"1720053127","PATRICK J GRABLIN MD PA","9417449200","530 5TH ST E","BRADENTON","FL","34208","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1720053127","","","","","","","","",""
"1407821812","ARIZONA BONE & JOINT PC","9287265600","2851 S AVENUE B","YUMA","AZ","85364","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1407821812","","","","","","","","",""
"1497720817","MARK RAY DALTON MD PA","5122256335","901 W 38TH ST STE 301","AUSTIN","TX","78705","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497720817","","","","","","","","",""
"1033184403","REICHARD,CHABOT&MESSINEO ,M.D.,P.C.","7817694660","825 WASHINGTON ST SUITE 240","NORWOOD","MA","2062","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1033184403","","","","","","","","",""
"1497720882","THE ST LOUIS MO ORTHOPAEDIC ASC LLC","3145692918","1050 OLD DES PERES RD SUITE 150","SAINT LOUIS","MO","63131","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497720882","","","","","","","","",""
"1699740969","UHZ SPORTS MEDICINE INSTITUTE","3056693320","1150 CAMPO SANO AVE SUITE 200","CORAL GABLES","FL","33146","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1699740969","","","","","","","","",""
"1588639769","BERWYN ORTHOPEDIC SURGEONS, LTD.","7084841530","3231 EUCLID AVE","BERWYN","IL","60402","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588639769","","","","","","","","",""
"1295700441","DR R HILLSMAN MD PC","2035861181","2 POMPERAUG OFFICE PARK STE 308","SOUTHBURY","CT","6488","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1295700441","","","","","","","","",""
"1932174109","MICHIGAN ORTHOPAEDICS AND SPORTS MEDICINE, PC","6164519925","2911 KNAPP ST NE SUITE A","GRAND RAPIDS","MI","49525","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1932174109","","","","","","","","",""
"1750356820","ORTHOPEDIC ASSOCIATES PA","5053271400","2300 E 30TH ST STE 101","FARMINGTON","NM","87401","http://www.oa-pa.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750356820","","","","","","","","",""
"1942275144","FLORIDA MUSCULOSKELETAL","3056693320","1150 CAMPO SANO AVE SUITE 200","CORAL GABLES","FL","33146","http://www.bonesandmuscles.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1942275144","","","","","","","","",""
"1497720379","HENRY A. PRETUS, M.D., PHD, APMC","5042072222","4300 HOUMA BLVD SUITE 303","METAIRIE","LA","70006","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497720379","","","","","","","","",""
"1063487809","DICKSON ORTHOPEDICS, P.A.","8709321820","1010 S MAIN ST","JONESBORO","AR","72401","http://www.jonesboroortho.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063487809","","","","","","","","",""
"1518932649","RICHARD HA MD PA","2148180935","9101 N CENTRAL EXPY SUITE 600","DALLAS","TX","75231","https://www.haplasticsurgery.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1518932649","","","","","","","","",""
"1962477091","JOHN L. BURNS, M.D., P.A.","2144568834","411 N WASHINGTON AVE #6000","DALLAS","TX","75246","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1962477091","","","","","","","","",""
"1114992187","ROSENBERG BONE & JOINT, PC","8288943718","48 HOSPITAL DR SUITE 2-A","COLUMBUS","NC","28722","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1114992187","","","","","","","","",""
"1750356705","TABOR ORTHOPEDICS, P.C.","9017678662","6005 PARK AVE SUITE 608","MEMPHIS","TN","38119","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750356705","","","","","","","","",""
"1992770820","SUNRISE TRAUMA SERVICES LLC","7027318099","3186 S MARYLAND PKWY","LAS VEGAS","NV","89109","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1992770820","","","","","","","","",""
"1346215290","PACIFIC ORTHOPEDIC MEDICAL GROUP","6613271425","2619 F ST","BAKERSFIELD","CA","93301","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346215290","","","","","","","","",""
"1508831462","NEURO SPINE SOLUTIONS, PC","4238440501","240 MEDICAL PARK BLVD SUITE 2700","BRISTOL","TN","37620","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1508831462","","","","","","","","",""
"1003881855","SPENCER H. GUINN, M.D. P.A.","8709321820","1416 E MATTHEWS AVE SUITE 200","JONESBORO","AR","72401","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1003881855","","","","","","","","",""
"1548235302","DESERT ORTHOPAEDIC CENTER, LTD.","7027311616","2800 E DESERT INN RD STE 100","LAS VEGAS","NV","89121","https://www.doclv.com/?utm_source=GMBSocialClimb&utm_medium=DesertOrthopaedicCenter","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548235302","","","","","","","","",""
"1659346609","ORTHOPAEDIC & FRACTURE CLINIC, P.A.","5073866600","1431 PREMIER DR","MANKATO","MN","56001","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1659346609","","","","","","","","",""
"1518933241","OAK CLIFF ORTHOPAEDIC ASSOCIATES","2149414243","810 N ZANG BLVD","DALLAS","TX","75208","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1518933241","","","","","","","","",""
"1528034030","ORTHOPEDICS NORTHWEST PLLC","5094548888","111 S 11TH AVE STE 320","YAKIMA","WA","98902","https://www.multicare.org/location/multicare-orthopedics-northwest-yakima/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1528034030","","","","","","","","",""
"1669448437","SHADY GROVE ORTHOPAEDIC ASSOC, PA","3013400072","9601 BLACKWELL ROAD SUITE 100","ROCKVILLE","MD","20850","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669448437","","","","","","","","",""
"1821064619","DOCTOR KATZ, INC (A PROFESSIONAL MEDICAL CORPORATION)","5043470243","1301 BARATARIA BLVD","MARRERO","LA","70072","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1821064619","","","","","","","","",""
"1952376741","C.D.DENISON ORTHOPAEDIC APPLIANCE CORP.","4103216844","32 WEST RD SUITE 120","TOWSON","MD","21204","http://cddenison.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1952376741","","","","","","","","",""
"1942276621","STEINDLER ORTHOPEDIC CLINIC, PLC","3193383606","2301 STEINDLER WAY STE B","NORTH LIBERTY","IA","52317","https://www.steindler.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1942276621","","","","","","","","",""
"1043286735","ORTHOPAEDIC INSTITUTE OF CENTRAL JERSEY","7329740404","2315 RT 34 SO. SUITE D","MANASQUAN","NJ","8736","null","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1043286735","","","","","","","","",""
"1053387696","TACOMA ORTHOPAEDIC SURGEONS INC","2537560888","5801 SOUNDVIEW DR STE 150","GIG HARBOR","WA","98335","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1053387696","","","","","","","","",""
"1326014911","HAYS ORTHOPAEDIC CLINIC, P.A.","7856288221","2500 CANTERBURY DRIVE SUITE 112","HAYS","KS","67601","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1326014911","","","","","","","","",""
"1639145220","THE PADUCAH ORTHOPAEDIC CLINIC","2704421638","1532 LONE OAK RD STE 310","PADUCAH","KY","42002","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1639145220","","","","","","","","",""
"1356317903","ACADEMY ORTHOPEDICS, LLC","7708890891","318 TRIBBLE GAP RD","CUMMING","GA","30040","http://www.academyorthopedics.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Cumming","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356317903","","","","","","","","",""
"1649246216","ORLIN & COHEN ORTHOPEDIC ASSOCIATES, LLP","5165362800","36 LINCOLN AVE","ROCKVILLE CENTRE","NY","11570","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1649246216","","","","","","","","",""
"1639145105","HUDSON VALLEY ORTHOPAEDIC ASSOCIATES, P.C.","5188287644","23 FISH AND GAME RD","HUDSON","NY","12534","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1639145105","","","","","","","","",""
"1649246133","KENNEY ORTHOPEDICS OF MOUNT STERLING, LLC","8594981888","250 FOXGLOVE DR STE 7","MOUNT STERLING","KY","40353","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1649246133","","","","","","","","",""
"1275509549","THE NORTH INSTITUTE, APMC","9858714114","29301 N DIXIE RANCH ROAD","LACOMBE","LA","70445","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1275509549","","","","","","","","",""
"1669448882","CONNECTICUT CHILDREN'S SPECIALTY GROUP, INC.","8605459000","282 WASHINGTON ST","HARTFORD","CT","6106","http://www.connecticutchildrens.org/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669448882","","","","","","","","",""
"1437125614","LATTIMORE ORTHOPAEDICS, P.C.","5854731033","125 LATTIMORE RD SUITE 100","ROCHESTER","NY","14620","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1437125614","","","","","","","","",""
"1255307419","TUSCALOOSA ORTHOPEDIC APPLIANCE CO INC","2057585331","508 PAUL BRYANT DR EAST SUITE A","TUSCALOOSA","AL","35401","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1255307419","","","","","","","","",""
"1235105255","ORTHOPAEDIC ASSOCIATES, PC","4232674585","979 E 3RD ST STE C-220","CHATTANOOGA","TN","37403","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235105255","","","","","","","","",""
"1073466744","ORTHOPAEDIC INSTITUTE OF SOUTH FLORIDA, LLC","3055951317","4445 W 16TH AVE STE 604","HIALEAH","FL","33012","https://oisfhealth.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1073466744","","","","","","","","",""
"1528034402","KEVIN J KESSLER MD PA","9544918906","800 E CYPRESS CREEK RD STE 304","FT LAUDERDALE","FL","33334","http://www.soflasportsmed.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1528034402","","","","","","","","",""
"1033185939","ORTHOPAEDIC FELLOWSHIP GROUP LLC","9548744615","3399 NW 72ND AVE SUITE 101","MIAMI","FL","33122","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1033185939","","","","","","","","",""
"1972579894","MIDWEST ORTHOPAEDICS, P.A.","9133628317","7450 KESSLER ST STE 140","MERRIAM","KS","66204","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1972579894","","","","","","","","",""
"1659347540","MOUNTAINSTATE ORTHOPEDIC ASSOCIATES, INC.","3045990720","200 ORTHOPEDIC WAY","MORGANTOWN","WV","26505","https://mountainstateorthopedic.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1659347540","","","","","","","","",""
"1699741587","SOUTH FLORIDA HAND INSTITUTE","3059322733","20305 BISCAYNE BLVD","AVENTURA","FL","33180","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1699741587","","","","","","","","",""
"1346216330","UNION COUNTY ORTHOPAEDIC GROUP PA","9084861111","210 W SAINT GEORGES AVE FL 2","LINDEN","NJ","7036","https://www.unioncountyortho.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346216330","","","","","","","","",""
"1154398949","HAND CENTER PA","2105587025","21 SPURS LN STE 248","SAN ANTONIO","TX","78240","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154398949","","","","","","","","",""
"1215904933","ORTHOPEDIC PHYSICAL THERAPY OF NORTHERN VIRGINIA LTD","7033541230","7023 LITTLE RIVER TPKE SUITE 400","ANNANDALE","VA","22003","http://orthoptnova.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215904933","","","","","","","","",""
"1790752426","BERGEN ORTHOPAEDIC SURGERY & SPORTS MEDICINE","2016660013","235 CLOSTER DOCK ROAD","CLOSTER","NJ","7624","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1790752426","","","","","","","","",""
"1225005960","FRANCISCO J MIRANDA","9084861111","210 WEST ST GEORGES AVE","LINDEN","NJ","7036","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1225005960","","","","","","","","",""
"1649247396","AMARILLO HEART GROUP, LLP","8063584714","1901 PORT LN","AMARILLO","TX","79106","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1649247396","","","","","","","","",""
"1770550592","MID-AMERICA ORTHOPEDICS, P.A.","3162624886","1923 N WEBB RD","WICHITA","KS","67206","null","6","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770550592","","","","","","","","",""
"1689641409","GARDEN STATE ORTHOPAEDIC ASSOCIATES, P.A.","2017914434","28-04 BROADWAY","FAIR LAWN","NJ","7410","http://www.gardenstateortho.com/","7","nppes","https://npiregistry.cms.hhs.gov/provider-view/1689641409","","","","","","","","",""
"1356318034","MICHAEL G. ORR, M.D., P.C.","9287770700","2078 WILLOW CREEK RD","PRESCOTT","AZ","86301","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356318034","","","","","","","","",""
"1992772685","NORTHWEST ORTHOPAEDIC ASSOCIATES, PLLC","5099461654","875 SWIFT BLVD","RICHLAND","WA","99352","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1992772685","","","","","","","","",""
"1548237100","BREVARD ORTHOPAEDIC SPINE & PAIN CLINIC INC","3217237716","2222 S. HARBOR CITY BLVD SUITE 610","MELBOURNE","FL","32901","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548237100","","","","","","","","",""
"1417924093","DANIEL W. BIENKOWSKI M.D., P.C.","7816655000","3 WOODLAND RD SUITE 318","STONEHAM","MA","2180","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1417924093","","","","","","","","",""
"1750358214","PROFESSIONAL ORTHOPAEDIC ASSOCIATES LTD","5709613823","3 W OLIVE ST STE 118","SCRANTON","PA","18508","https://www.professionalortho.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750358214","","","","","","","","",""
"1063489458","OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY SURGERY, LLC","4056026500","8100 S WALKER AVE BLDG C","OKLAHOMA CITY","OK","73139","http://ocomhospital.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063489458","","","","","","","","",""
"1598732984","WEBSTER ORTHOPAEDIC MEDICAL GROUP, A PROFESSIONAL CORPORATION","9254831440","200 PORTER DR SUITE 101","SAN RAMON","CA","94583","null","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1598732984","","","","","","","","",""
"1770550105","METROPOLITAN ENTERPRISES INC.","6162524765","2215 44TH ST SW","WYOMING","MI","49519","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770550105","","","","","","","","",""
"1841267127","INDIAN LAKE EMS JOINT AMBULANCE DISTRICT","9378433000","301 N OAK ST","LAKEVIEW","OH","43331","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841267127","","","","","","","","",""
"1881661106","ORTHOPEDICS AND SPORTS MEDICINE INCORPORATED","6148786182","165 N MURRAY HILL RD","COLUMBUS","OH","43228","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1881661106","","","","","","","","",""
"1366419574","ADVANCED ORTHOPAEDIC ASSOCIATES, P.A.","3166311600","9828 E SHANNON WOODS CIR # 100","WICHITA","KS","67226","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1366419574","","","","","","","","",""
"1386611614","GREATER WASHINGTON ORTHOPAEDIC GROUP","3015893324","1400 FOREST GLEN RD SUITE 400","SILVER SPRING","MD","20910","null","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1386611614","","","","","","","","",""
"1730156068","GREATER WASHNINGTON ORTHOPAEDIC GROUP","3013530341","19532 DOCTORS DR","GERMANTOWN","MD","20874","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730156068","","","","","","","","",""
"1326015470","PERRY R SECOR MD MEDICAL CORPORATION","5623141400","3851 KATELLA AVE SUITE 150","LOS ALAMITOS","CA","90720","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1326015470","","","","","","","","",""
"1013984160","BONE AND JOINT SURGEONS INC","3043434583","100 TRACY WAY","CHARLESTON","WV","25311","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1013984160","","","","","","","","",""
"1982913018","PROVIDENCE ORTHOPAEDIC GROUP, LLC","8032278000","114 GATEWAY CORPORATE BLVD SUITE 100","COLUMBIA","SC","29203","null","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982913018","","","","","","","","",""
"1508833625","ROCHESTER HILLS ORTHOPAEDICS, PC","2486513160","1135 W UNIVERSITY DR SUITE 100","ROCHESTER","MI","48307","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1508833625","","","","","","","","",""
"1659349462","EXCEL ORTHOPEDIC SPECIALISTS INC","7817821300","200 UNICORN PARK DR SUITE 201","WOBURN","MA","1801","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1659349462","","","","","","","","",""
"1154399004","SAN FRANCISCO ORTHOPAEDIC SURGEONS MEDICAL GROUP","4152210665","ONE SHRADER ST SUITE 650","SAN FRANCISCO","CA","94117","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154399004","","","","","","","","",""
"1376511238","ORTHOPAEDIC & SPORTS MEDICINE CLINIC OF NORTHWEST ARKANSAS, P.A.","8704233774","408 ORCHARD DR","BERRYVILLE","AR","72616","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1376511238","","","","","","","","",""
"1992773949","ZACHARY ORTHOPAEDIC CARE CENTER","2256589996","4845 MAIN ST SUITE B-1","ZACHARY","LA","70791","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1992773949","","","","","","","","",""
"1770551673","STEEL CITY ORTHOPEDIC ASSOCIATES LTD","7242287811","400 JEFFERSON AVE SUITE 2","WASHINGTON","PA","15301","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770551673","","","","","","","","",""
"1548238249","RED STICK ORTHOPEDICS & PROSTHETICS","2259289939","7754 FLORIDA BLVD","BATON ROUGE","LA","70806","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548238249","","","","","","","","",""
"1659349330","NEBRASKA ORTHOPAEDIC CENTER PC","4024362000","6900 A ST STE 100","LINCOLN","NE","68510","http://www.nebraskaortho.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1659349330","","","","","","","","",""
"1114995891","ORTHOPEDIC PHYSICAL THERAPY ASSOCIATES LLC","8636440007","4720 CLEVELAND HEIGHTS BLVD SUITE 101","LAKELAND","FL","33813","http://www.optatherapy.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1114995891","","","","","","","","",""
"1912975780","ORTHOPAEDIC SPECIALISTS OF MIAMI BEACH, INC","3056745956","4701 N MERIDIAN AVE SUITE 601","MIAMI BEACH","FL","33140","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1912975780","","","","","","","","",""
"1477521953","COMMUNITY ORTHOPEDICS & CENTER FOR JOINT REPLACEMENT, INC","9547243400","7225 N UNIVERSITY DR SUITE 201","TAMARAC","FL","33321","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1477521953","","","","","","","","",""
"1538137997","K VALLEY ORTHOPEDICS PC","2693438170","315 TURWILL LN","KALAMAZOO","MI","49006","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1538137997","","","","","","","","",""
"1669810883","LOWCOUNTRY ORTHOPAEDIC ASSOCIATES, PA","8432856060","93 SPRINGVIEW LN UNIT B","SUMMERVILLE","SC","29485","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669810883","","","","","","","","",""
"1104894575","PROGRESSIVE ORTHOPEDIC AND REHABILITATION INC","9544328872","9900 STIRLING RD STE 303","HOLLYWOOD","FL","33024","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1104894575","","","","","","","","",""
"1922076363","MILES L SINGER DO PLLC","2489261960","2300 HAGGERTY RD STE 2100","WEST BLOOMFIELD","MI","48323","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1922076363","","","","","","","","",""
"1154399301","GARRETT J TALLMAN MD INC","7606334700","320 SANTA FE DR 301","ENCINITAS","CA","92024","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154399301","","","","","","","","",""
"1821066002","CAROLINA ORTHOPAEDIC CENTER","8642349900","209 PATEWOOD DR SUITE 200","GREENVILLE","SC","29615","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1821066002","","","","","","","","",""
"1609845825","NORTHWEST ORTHOPAEDIC SPECIALISTS, P.S.","5093442663","601 W 5TH AVE STE 400","SPOKANE","WA","99204","null","6","nppes","https://npiregistry.cms.hhs.gov/provider-view/1609845825","","","","","","","","",""
"1871562819","MOUNTAIN VIEW ORTHOPAEDICS & ASSOCIATES, PC","5704558544","1201A N CHURCH ST SUITE 103","HAZLE TOWNSHIP","PA","18202","https://mtviewortho.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1871562819","","","","","","","","",""
"1225006455","AVENTURA ORTHOPAEDICS AND SPORTS MEDICINE, P.A.","3056745956","20601 E DIXIE HWY SUITE 330","AVENTURA","FL","33180","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1225006455","","","","","","","","",""
"1245209162","WINDWARD ORTHOPAEDIC GROUP INC","8082614658","30 AULIKE ST SUITE 506","KAILUA","HI","96734","http://www.windortho.net/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1245209162","","","","","","","","",""
"1831168764","ORTHOPAEDIC SPECIALISTS PC","5633449292","3385 DEXTER CT SUITE 300","DAVENPORT","IA","52807","https://www.osquadcities.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1831168764","","","","","","","","",""
"1205805165","ORTHOPAEDIC CENTER OF OKEECHOBEE, PA","8637638100","1920 HIGHWAY 441 N","OKEECHOBEE","FL","34972","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1205805165","","","","","","","","",""
"1841268943","ORTHOPAEDIC CENTER OF THE CAROLINAS, PA","8648501968","100 POWERS BLVD","PIEDMONT","SC","29673","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841268943","","","","","","","","",""
"1003885963","SALISBURY ORTHOPAEDIC ASSOCIATES, PA","7046336442","605 GROVE ST","SALISBURY","NC","28144","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1003885963","","","","","","","","",""
"1952370975","THERON C TILGNER D O LLC","9288543333","387 LAKE HAVASU AVE S STE 101","LAKE HAVASU CITY","AZ","86403","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1952370975","","","","","","","","",""
"1457320145","DUBUQUE ORTHOPAEDIC SURGEONS PC","5635575999","1500 DELHI ST STE 4200","DUBUQUE","IA","52001","https://dbqbonedoctors.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1457320145","","","","","","","","",""
"1598734378","BIOMECHANICAL ORTHOPEDIC ASSESSMENT AND REHABILITATION INC.","7246846000","1200 MCKEAN AVE STE 108","CHARLEROI","PA","15022","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1598734378","","","","","","","","",""
"1235108077","ORTHOPEDIC ASSOCIATES OF NORTHERN CALIFORNIA A MEDICAL GROUP","5308974500","131 RALEY BLVD","CHICO","CA","95928","http://www.oanc-chico.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235108077","","","","","","","","",""
"1861461592","CAROLINA ORTHOPAEDIC SPECIALISTS, LLC","8432941941","3545 HIGHWAY 17 SUITE 200","MURRELLS INLET","SC","29576","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1861461592","","","","","","","","",""
"1285603928","CHICAGO ORTHOPAEDIC & SPORTS MEDICINE SC","7734333130","3000 N HALSTED ST SUITE 525","CHICAGO","IL","60657","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285603928","","","","","","","","",""
"1639148463","SPINE, ORTHOPEDIC AND PAIN CENTER PC","7017517750","121 W CENTURY AVE","BISMARCK","ND","58503","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1639148463","","","","","","","","",""
"1063481638","R M ORTHOPEDICS PA","2393685777","1530 LEE BLVD #1300","LEHIGH ACRES","FL","33936","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063481638","","","","","","","","",""
"1972572402","WESTSIDE ORTHOPAEDICS, P.C.","5635826202","4005 WESTMARK DR STE. 200","DUBUQUE","IA","52002","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1972572402","","","","","","","","",""
"1831168392","NORTHSHORE ORTHOPEDIC & SPORTS MEDICINE CENTER PA","7046581050","124 WELTON WAY","MOORESVILLE","NC","28117","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1831168392","","","","","","","","",""
